942370;-15.58;133.22;
200970;99.999;999.999;
012800;64.25;11.2;
035270;52.12;-2.3;
030070;60.58;-1.27;
861280;-23.38;-58.9;
702700;61.267;-149.65;
949980;-54.48;158.93;
956160;99.999;999.999;
151540;46.63;27.73;
606200;27.88;-0.28;
037680;51.28;-0.78;
943450;-24.27;144.43;
949300;-37.7;148.08;
106580;50.2;10.08;
838360;-25.47;-50.63;
132740;44.8;20.47;
421740;99.999;999.999;
082220;40.42;-3.68;
953180;99.999;999.999;
412180;24.25;55.6;
308620;51.85;116.02;
679690;-21.05;29.37;
944140;-29.82;115.27;
725628;40.45;-99.33;
419460;22.717;89.083;
103680;52.12;12.47;
964810;4.27;117.88;
632610;1.833;44.75;
722436;29.617;-95.167;
656630;99.999;999.999;
020310;68.02;19.83;
381490;43.08;58.93;
378640;40.45;50.07;
956680;99.999;999.999;
042210;69.23;-51.07;
678650;-18.93;29.83;
071560;48.82;2.33;
948430;-35.38;143.53;
403100;30.17;35.78;
716330;44.75;-81.1;
374810;99.999;999.999;
071250;48.58;-2.07;
488770;12.25;109.2;
280090;59.33;52.23;
969330;-7.22;112.72;
727533;45.7;-96.5;
832420;-12.57;-41.38;
648800;6.78;11.82;
066850;47.03;9.07;
642110;-4.317;15.317;
082230;40.38;-3.78;
804223;10.67;-63.27;
724505;37.62;-97.27;
726596;44.02;-92.82;
295510;56.2;87.75;
722447;32.383;-94.717;
623320;31.28;32.23;
959860;99.999;999.999;
722068;30.333;-81.517;
688470;-33.6;26.883;
716100;45.43;-71.68;
428340;99.999;999.999;
332460;51.05;31.9;
683770;-27.77;29.98;
481080;14.1;98.22;
858300;-42.92;-72.7;
670190;-14.63;47.77;
171900;38.75;30.53;
601850;32.28;-9.23;
957130;99.999;999.999;
843700;-3.55;-80.4;
170380;41.0;39.72;
727827;47.208;-119.319;
677790;-16.78;31.58;
023820;62.62;18.07;
296360;55.23;84.4;
727687;47.7;-104.2;
760550;31.03;-114.85;
121190;99.999;999.999;
685810;-29.63;30.4;
691810;44.53;18.72;
838510;-23.483;-47.467;
782550;21.42;-77.85;
474170;42.92;143.22;
618560;8.62;-13.2;
682340;-24.6;24.67;
702720;61.25;-149.8;
133480;43.33;17.78;
646010;5.97;15.63;
427090;99.999;999.999;
471270;36.97;127.03;
101260;53.55;7.67;
851540;-14.85;-64.95;
433270;99.999;999.999;
726405;43.117;-88.05;
484500;14.02;99.53;
010080;78.25;15.47;
154760;44.12;26.33;
726418;45.32;-92.68;
537720;37.78;112.55;
105010;50.78;6.1;
287480;54.1;61.58;
999999;38.764;-87.606;
474340;42.82;141.68;
165220;40.57;8.17;
153690;44.87;23.72;
108500;48.78;10.7;
679910;-22.22;30.0;
161700;43.8;11.2;
804214;10.92;-63.98;
933210;99.999;999.999;
410610;20.5;45.2;
546180;38.08;116.55;
039230;54.23;-6.5;
999999;30.912;-102.916;
037260;51.47;-2.6;
264870;99.999;999.999;
725415;42.25;-84.95;
602650;30.93;-6.9;
999999;39.452;-87.309;
863500;-30.97;-55.48;
618160;10.93;-14.32;
763503;26.02;-98.23;
407450;36.27;59.63;
042850;59.98;-45.2;
999999;39.57;-104.848;
727976;48.8;-122.533;
724768;40.43;-104.63;
567630;25.73;101.87;
025980;99.999;999.999;
644010;-4.2;12.7;
957400;99.999;999.999;
067500;46.65;8.62;
150730;47.2;26.37;
540170;99.999;999.999;
421010;30.33;76.47;
172340;37.85;27.85;
111940;47.95;16.87;
107650;49.22;11.1;
973720;-10.17;123.67;
485700;6.65;100.08;
745046;36.983;-120.117;
964770;6.92;116.83;
021840;66.82;22.33;
702495;61.983;-152.083;
085670;41.27;-7.72;
036333;51.9;-2.17;
724008;36.45;-77.717;
996400;34.2;-119.8;
060490;56.57;10.1;
617690;99.999;999.999;
620080;32.07;12.53;
292530;58.43;89.37;
987530;7.12;125.65;
722595;32.77;-97.45;
723676;35.182;-103.603;
376030;41.483;43.867;
722885;34.017;-118.45;
985500;11.25;125.0;
103040;52.72;7.32;
719200;57.35;-107.133;
722869;33.95;-117.45;
128300;47.08;17.92;
725486;42.05;-93.85;
726654;44.383;-106.717;
942590;-17.73;139.53;
875760;-34.82;-58.53;
726390;45.067;-83.583;
581500;33.77;120.25;
