228310;61.8;36.55;
317490;48.017;136.85;
476340;35.383;136.883;
035020;52.133;-4.567;
726545;43.767;-98.033;
348380;45.85;40.083;
789540;13.067;-59.483;
788620;17.133;-61.783;
722047;27.467;-80.3;
684080;-29.233;16.867;
025700;58.617;16.117;
642470;-6.117;23.567;
724020;37.85;-75.483;
125850;50.7;21.717;
039130;54.45;-6.567;
724935;37.65;-122.117;
681840;-25.1;30.467;
433520;9.55;76.333;
484260;14.8;100.617;
360520;52.017;85.9;
107550;49.317;-10.633;
607140;37.233;9.817;
548430;36.617;119.117;
133530;43.817;18.333;
710980;60.417;-64.85;
230220;69.767;61.683;
858860;-46.6;-71.717;
846580;-12.583;-69.2;
788580;17.317;-62.717;
477210;35.317;138.867;
347590;46.567;43.667;
221650;68.65;43.3;
725375;42.417;-83.017;
837080;-22.8;-45.183;
325400;53.017;158.717;
575830;29.717;113.883;
260920;59.95;34.2;
239550;60.433;77.867;
435990;-0.683;73.15;
266430;55.367;27.467;
585270;29.3;117.2;
655620;6.65;-4.7;
135770;41.533;20.7;
109460;47.717;10.333;
725470;42.4;-90.7;
033220;53.55;-2.917;
913240;7.35;149.2;
646600;5.85;20.65;
643870;-1.967;30.117;
346220;47.8;38.5;
824110;-4.233;-69.917;
702740;61.6;-149.083;
111050;47.267;9.6;
150100;47.783;22.883;
634500;8.983;38.8;
305990;54.083;124.767;
012030;62.033;4.983;
239090;60.283;54.3;
151400;0.0;0.0;
344150;49.183;37.3;
727920;46.967;-122.9;
333910;49.8;23.15;
943330;-22.917;139.9;
783600;19.85;-77.733;
727974;47.667;-124.483;
239230;60.867;64.9;
061440;54.7;11.45;
838270;-25.517;-54.583;
081610;41.633;-0.883;
296260;55.033;82.183;
745200;38.433;-113.017;
530670;44.167;111.167;
845150;-8.367;-74.583;
476580;34.8;138.3;
161910;43.617;13.367;
532860;42.417;113.75;
573480;31.067;109.483;
633330;11.083;39.717;
039000;54.417;-8.083;
829150;-9.967;-67.8;
488100;22.15;105.85;
714210;51.85;-63.283;
766961;19.833;-90.517;
875760;-34.817;-58.533;
722660;32.417;-99.683;
471100;37.55;126.8;
376730;41.467;48.8;
725837;40.383;-120.567;
339100;46.167;34.817;
726575;45.067;-93.383;
108570;48.067;10.9;
684760;-28.567;29.767;
681100;-22.567;17.1;
727430;46.533;-87.567;
