997612;38.762;-178.693;
711250;54.133;-108.517;
160450;45.979;13.049;
209670;70.167;72.517;
727938;47.268;-122.576;
997395;19.9;-84.9;
726904;43.239;-123.354;
118580;47.867;18.2;
803080;2.454;-76.609;
310880;59.367;143.2;
868290;-20.637;-40.742;
868580;-22.194;-54.911;
715560;51.417;-105.25;
562940;30.579;103.947;
340030;52.317;36.3;
725030;40.783;-73.867;
874050;-32.6;-69.333;
999999;34.3;-90.512;
343440;49.8;41.15;
714630;42.87;-79.25;
945930;-27.436;153.546;
279060;52.933;36.0;
653870;6.167;1.25;
997982;45.967;-85.867;
279210;53.15;38.117;
998216;45.2;-87.35;
786390;14.521;-91.697;
674750;-10.217;31.133;
478370;30.717;130.983;
060170;55.6;7.624;
237880;62.317;92.117;
067160;46.148;7.624;
161910;43.616;13.362;
637930;-3.4;38.56;
111370;47.4;12.9;
433540;9.0;76.917;
868680;-22.703;-47.623;
997150;43.2;-70.4;
720946;30.612;-81.461;
285060;55.767;52.067;
722786;33.308;-111.655;
375491;43.069;42.754;
234720;65.783;87.933;
073175;49.972;2.698;
841400;-1.1;-79.483;
949100;-35.167;147.45;
605490;33.536;-0.242;
957160;-34.809;149.731;
701748;66.817;-150.65;
161710;43.783;11.217;
954810;-28.1;140.2;
648700;7.35;13.567;
717560;50.1;-123.117;
714170;50.717;-56.117;
284110;56.833;53.45;
380010;44.55;50.25;
623600;30.6;31.017;
130145;45.9;15.53;
375750;41.667;46.65;
121360;54.417;17.767;
842390;-2.883;-78.983;
033300;53.128;-1.98;
853450;-21.255;-63.406;
997781;38.717;-76.65;
110550;48.467;13.433;
604170;36.383;3.883;
579220;25.833;107.55;
866290;-11.887;-49.608;
650020;6.474;7.562;
822120;-2.516;-66.101;
314890;51.2;136.8;
061360;55.25;11.333;
254280;65.233;160.533;
346440;47.583;41.1;
063440;51.95;4.45;
718437;64.117;-117.367;
426670;23.28;77.35;
896060;-78.467;106.8;
023191;57.385;13.297;
862210;-25.633;-57.133;
867430;-16.167;-40.688;
767620;17.55;-99.5;
952910;-18.649;146.177;
260940;59.65;33.55;
560800;35.0;102.9;
724140;38.367;-81.6;
076840;43.55;6.95;
718420;50.114;-92.793;
060580;56.0;8.15;
121420;54.567;18.517;
868450;-21.98;-47.884;
869510;-27.396;-53.429;
406020;36.8;42.1;
720266;41.275;-85.84;
406356;36.238;43.963;
702006;64.327;-158.741;
768050;16.833;-99.933;
724019;36.984;-77.007;
725473;41.831;-90.329;
408450;29.26;50.324;
945820;-28.339;153.381;
724650;39.367;-101.683;
851160;-13.75;-65.433;
476020;38.033;138.233;
167650;35.517;27.25;
917590;-13.817;-172.0;
701337;65.617;-168.1;
400800;33.412;36.516;
480600;21.3;99.617;
746939;35.933;-79.064;
784670;19.05;-69.383;
150150;47.777;23.941;
833860;-15.448;-44.366;
723069;34.829;-77.612;
422200;28.1;95.383;
725220;43.35;-73.617;
997130;44.3;-67.3;
028050;69.756;27.007;
042023;70.733;-52.7;
266330;55.517;25.583;
711630;63.133;-117.25;
594560;22.35;110.933;
033920;53.088;0.273;
722300;33.178;-86.782;
360210;52.25;79.183;
060310;57.183;9.95;
946470;-31.68;128.879;
943450;-24.259;144.441;
175300;35.233;33.717;
720414;40.333;-82.517;
249440;60.4;120.417;
113840;47.617;15.833;
478070;33.583;130.383;
747680;33.483;-90.985;
944970;-29.703;144.148;
985580;11.05;125.75;
060720;56.3;10.133;
012730;63.233;11.017;
685790;-30.75;30.267;
896460;-71.65;148.65;
720542;30.5;-97.967;
166320;40.286;21.841;
998195;21.95;-159.35;
957180;-30.977;148.38;
676250;-14.85;22.7;
710354;51.299;-116.982;
726466;45.23;-96.0;
407805;33.433;48.283;
175100;35.35;33.317;
722972;39.162;-89.675;
407160;37.45;47.7;
724296;39.42;-83.822;
402720;31.717;35.983;
275390;55.6;40.65;
866740;-13.528;-40.12;
026241;56.46;13.619;
724885;39.417;-118.716;
128150;47.883;17.283;
722748;32.955;-111.767;
717330;45.883;-82.567;
350670;51.883;66.333;
070720;49.217;4.15;
360340;51.5;81.217;
920010;-6.083;141.183;
866150;-10.4;-37.747;
541150;43.633;118.033;
433710;8.48;76.95;
408410;30.25;56.967;
674230;-9.95;33.883;
427090;23.233;87.85;
724860;39.3;-114.842;
066850;47.035;9.067;
974060;1.817;127.833;
678610;-18.217;28.933;
132725;44.935;20.258;
544930;40.717;124.783;
670120;-13.317;48.317;
702040;63.767;-171.732;
761220;30.367;-107.95;
030410;56.822;-4.968;
