720265;32.917;-85.967;
061240;55.017;10.567;
947750;-32.633;151.583;
254280;65.233;160.533;
626800;17.7;33.967;
727503;45.567;-93.267;
268780;53.45;31.017;
569510;23.95;100.217;
994930;41.05;-73.117;
306220;53.967;105.9;
764915;23.7;-98.95;
478720;28.433;129.717;
942600;-17.75;139.533;
722090;31.889;-81.562;
871630;-26.25;-53.65;
134620;42.367;19.25;
722427;29.521;-95.24;
286300;55.2;59.667;
836710;-21.983;-47.333;
943870;-24.9;152.317;
470690;38.033;125.7;
383670;41.05;52.917;
284340;56.65;57.783;
031380;55.967;-4.8;
876230;-36.567;-64.267;
985260;12.0;120.2;
837030;-22.55;-55.7;
718442;62.167;-75.667;
404350;26.983;44.117;
686740;-31.633;29.55;
236310;63.933;65.05;
725620;41.117;-100.7;
063300;51.983;4.1;
783630;20.283;-76.25;
074710;45.083;3.767;
627700;13.483;22.45;
296120;55.333;78.367;
060690;56.5;9.567;
787140;14.9;-85.933;
722676;32.85;-104.467;
825940;-5.117;-36.633;
407040;38.433;47.067;
119270;48.333;19.733;
877740;-41.25;-68.733;
061470;54.8;12.783;
619860;-16.45;59.617;
726370;42.967;-83.75;
724795;39.333;-112.583;
119160;48.983;19.6;
073140;46.05;-1.417;
131800;45.05;21.033;
722505;26.228;-97.654;
161980;42.733;10.4;
920040;-3.583;143.667;
488660;13.983;108.0;
727470;48.55;-93.383;
712580;51.75;-114.067;
997781;38.433;-76.383;
036580;51.617;-1.083;
722137;31.252;-81.391;
024080;59.217;12.083;
021840;66.817;22.333;
308620;51.867;116.033;
711945;45.867;-73.0;
997209;39.367;-74.417;
997282;41.05;-71.967;
720324;40.433;-75.383;
172800;37.883;40.183;
286880;54.9;71.25;
649710;2.95;9.9;
474110;43.183;141.017;
972700;-8.55;118.7;
725490;42.55;-94.183;
122350;53.717;17.55;
022840;63.433;19.683;
724680;38.687;-104.77;
260450;59.517;26.533;
703333;56.2;-158.233;
477540;34.417;131.4;
110120;48.05;14.133;
997488;47.7;-142.1;
933090;-39.017;174.183;
997490;42.1;-162.3;
997376;36.683;-122.4;
604710;35.333;5.333;
269970;52.583;33.767;
041150;65.7;-23.083;
164360;37.517;13.05;
784790;18.567;-68.367;
286960;55.033;74.583;
933050;-39.55;173.433;
997716;27.6;-75.2;
722230;30.683;-88.25;
111940;47.95;16.85;
024810;59.917;16.683;
676660;-15.417;28.467;
890560;-62.183;-58.983;
840430;0.333;-78.133;
545270;39.1;117.167;
476620;35.683;139.767;
166820;37.917;21.283;
718580;53.183;-99.267;
407120;37.533;45.083;
442390;48.8;103.55;
478550;32.917;129.917;
997280;40.8;-73.767;
670230;-14.283;50.167;
828860;-8.517;-39.333;
681040;-22.883;14.433;
471650;34.817;126.383;
645030;-3.417;10.65;
011520;67.267;14.367;
726593;43.65;-94.983;
824800;-4.267;-41.783;
723146;36.433;-81.417;
947530;-33.6;150.783;
838720;-26.9;-49.217;
743945;42.933;-71.438;
967970;-6.85;109.15;
163200;40.65;17.95;
077380;42.483;1.983;
064760;50.033;5.4;
997329;33.183;-117.467;
443170;45.9;115.367;
616270;15.383;-15.117;
591170;24.3;116.117;
071530;48.617;2.683;
297060;54.367;77.283;
545110;39.933;116.283;
722256;42.1;-70.667;
997483;44.4;-40.6;
692294;50.167;8.967;
994006;26.4;-81.883;
162170;42.483;12.333;
996740;32.433;-119.533;
823820;-3.733;-43.35;
834230;-16.667;-49.25;
412650;22.733;58.5;
820990;0.05;-51.067;
702746;61.417;-149.5;
956160;-32.533;117.083;
994972;44.6;-87.433;
718200;47.55;-79.233;
013755;61.033;2.033;
620590;32.783;22.583;
725180;42.75;-73.8;
713220;61.1;-94.067;
388440;38.25;69.233;
025540;58.717;15.033;
722594;32.973;-97.318;
680060;-17.933;15.983;
999999;43.662;-110.712;
997216;50.3;-74.2;
722008;27.817;-97.083;
540120;44.583;117.6;
111420;47.317;13.183;
162520;41.567;14.65;
377590;40.633;48.633;
489250;20.683;102.0;
284930;56.9;74.383;
013110;60.283;5.233;
724008;36.439;-77.71;
683330;-27.433;23.45;
997672;40.9;-142.5;
834190;-16.233;-48.967;
626520;19.1;37.333;
726545;43.777;-98.038;
851090;-13.3;-64.7;
997379;28.2;-117.35;
596320;21.95;108.617;
642220;-5.033;18.8;
948950;-36.317;146.667;
489300;19.883;102.133;
723143;35.233;-79.4;
607420;35.5;11.067;
727825;47.4;-120.2;
621760;29.75;24.533;
113850;47.817;16.033;
470350;40.1;124.383;
967370;-6.117;106.133;
997441;32.8;-27.4;
986020;10.717;115.817;
725940;40.8;-124.15;
702600;64.55;-149.07;
716210;44.117;-77.533;
025830;58.6;17.467;
722749;33.269;-111.8;
833440;-14.95;-40.883;
711800;47.717;-59.317;
647000;12.133;15.033;
115020;50.683;14.033;
726654;44.381;-106.72;
714260;48.067;-69.55;
218240;71.583;128.917;
479290;26.333;126.8;
711320;59.25;-105.833;
720353;36.617;-83.733;
918240;-19.083;-169.933;
717430;57.917;-72.983;
156610;42.1;27.85;
021020;65.1;14.517;
852830;-19.017;-65.3;
725187;44.687;-73.523;
043510;67.783;-32.3;
948120;-37.167;139.75;
948650;-37.867;144.75;
513790;44.017;89.567;
111360;47.233;12.183;
067170;45.867;7.167;
986480;10.133;124.833;
061700;55.583;12.133;
712980;42.033;-82.9;
841760;-1.65;-78.667;
997397;14.5;-46.0;
722205;41.95;-100.583;
994820;29.4;-84.867;
714770;54.167;-131.667;
727452;47.85;-96.617;
431500;17.7;83.3;
236060;63.55;53.817;
916590;-17.0;178.7;
234120;65.967;56.917;
959040;-37.867;148.0;
714680;49.717;-88.333;
725565;41.45;-97.333;
997644;43.9;169.9;
722907;32.826;-116.97;
712510;50.05;-112.133;
085300;39.35;-9.4;
725848;40.017;-124.067;
995760;57.2;0.5;
477590;35.017;135.733;
172020;38.6;39.283;
107120;49.5;7.867;
401030;34.45;35.8;
948770;-35.8;145.583;
623370;31.083;33.817;
720346;30.75;-92.683;
227210;62.917;34.433;
022360;63.767;15.333;
471920;35.2;128.117;
263460;57.433;27.033;
153500;45.133;26.85;
946450;-32.233;126.283;
432790;13.0;80.183;
997343;42.4;-86.283;
063480;51.967;4.933;
768056;16.75;-99.75;
893240;-80.0;-119.4;
014270;58.117;6.567;
471820;33.517;126.5;
835760;-19.783;-47.967;
119580;48.783;20.983;
916900;-18.15;178.45;
572590;32.033;110.767;
442400;48.417;106.717;
123260;52.333;16.967;
171400;39.817;34.8;
726876;44.4;-118.967;
034054;53.483;1.0;
944400;-27.283;120.1;
143070;44.9;13.917;
624190;22.367;31.617;
941430;-13.667;134.333;
308290;51.1;106.65;
279280;52.633;38.517;
702717;62.033;-142.667;
727976;48.794;-122.53;
718790;53.567;-113.517;
835380;-18.25;-43.6;
710348;55.683;-121.617;
627800;12.9;23.483;
407080;38.25;48.283;
421230;29.917;73.917;
143030;45.05;13.617;
720342;35.867;-98.417;
978760;-6.1;140.3;
636880;0.4;35.233;
840710;-0.133;-78.483;
722242;29.417;-90.3;
715380;42.267;-82.967;
025360;57.783;13.167;
064000;51.083;2.65;
994620;24.833;-80.867;
720330;38.6;-87.717;
364280;49.2;84.517;
723530;35.383;-97.6;
861850;-24.067;-57.083;
725067;41.667;-70.267;
407800;33.633;46.433;
420270;34.083;74.833;
722100;27.7;-82.4;
140070;46.5;13.717;
485520;8.533;99.95;
372120;43.533;43.633;
713850;48.4;-68.883;
573480;31.017;109.533;
725533;40.079;-95.592;
131600;45.767;19.15;
964710;5.933;116.05;
995430;58.3;0.4;
688580;-33.033;27.833;
717480;48.75;-91.617;
997225;54.7;-9.1;
955720;-26.65;152.933;
586600;28.85;121.133;
702590;60.58;-151.23;
161080;45.817;13.483;
722615;29.359;-100.77;
477620;33.95;130.933;
414340;14.583;44.417;
780830;24.7;-77.767;
725217;39.364;-84.525;
671070;-19.817;47.067;
307030;52.967;101.983;
946310;-34.567;117.017;
284935;56.167;92.517;
129600;46.183;19.017;
646650;4.317;21.183;
702607;58.083;-135.4;
036040;51.7;-5.05;
022160;63.317;13.867;
442070;50.433;100.15;
228020;61.717;30.717;
945740;-28.883;153.05;
605200;35.2;-0.617;
134570;42.4;18.733;
162310;41.7;15.95;
039650;53.083;-7.883;
955510;-27.55;151.917;
483290;18.567;99.033;
037720;51.483;-0.45;
160400;46.5;13.583;
997234;51.55;-96.583;
997694;39.583;-75.583;
414040;15.517;44.183;
703880;56.0;-134.133;
157260;41.883;24.733;
996970;29.233;-94.4;
401760;32.1;34.783;
711275;54.9;-109.967;
607600;33.917;8.167;
607720;32.917;10.45;
442980;46.45;108.217;
946780;-34.733;138.933;
627510;14.4;33.483;
863600;-31.383;-57.95;
722157;40.517;-90.65;
947710;-32.8;151.333;
997218;42.9;-79.583;
714510;56.333;-103.283;
788461;18.2;-63.05;
128460;47.183;18.617;
701740;66.917;-151.517;
713490;54.5;-111.7;
486790;1.633;103.667;
042170;68.817;-51.183;
717330;45.883;-82.567;
727517;44.75;-94.067;
